MAPK1	0	frameshift
MAPK1	0	0-50
MAPK1	446	50-500
MAPK1	10	1-5
MAPK1	1	5-10
MAPK1	0	10-15
MAPK1	2	15-21
MAX	1130	missense
MAX	0	inframe_indel
MAX	0	frameshift
MAX	27	0-50
MAX	1103	50-500
MAX	23	1-5
MAX	10	5-10
MAX	0	10-15
MAX	3	15-21
MDC1	0	missense
MDC1	172	inframe_indel
MDC1	0	frameshift
MDC1	21	0-50
MDC1	151	50-500
MDC1	2	1-5
MDC1	0	5-10
MDC1	0	10-15
MDC1	0	15-21
MED12	6068	missense
MED12	4562	inframe_indel
MED12	0	frameshift
MED12	751	0-50
MED12	9879	50-500
MED12	219	1-5
MED12	30	5-10
MED12	19	10-15
MED12	11	15-21
MET	3670	missense
MET	0	inframe_indel
MET	0	frameshift
MET	144	0-50
MET	3526	50-500
MET	94	1-5
MET	19	5-10
MET	0	10-15
MET	1	15-21
MST1	65	missense
MST1	0	inframe_indel
MST1	0	frameshift
MST1	0	0-50
MST1	65	50-500
MST1	2	1-5
MST1	0	5-10
MST1	0	10-15
MST1	0	15-21
MTOR	25150	missense
MTOR	2547	inframe_indel
MTOR	0	frameshift
MTOR	2335	0-50
MTOR	25362	50-500
MTOR	454	1-5
MTOR	55	5-10
MTOR	20	10-15
MTOR	47	15-21
MYC	4372	missense
MYC	179	inframe_indel
MYC	0	frameshift
MYC	508	0-50
MYC	4043	50-500
MYC	121	1-5
MYC	15	5-10
MYC	0	10-15
MYC	4	15-21
MYCN	1336	missense
MYCN	0	inframe_indel
MYCN	0	frameshift
MYCN	249	0-50
MYCN	1087	50-500
MYCN	18	1-5
MYCN	5	5-10
MYCN	0	10-15
MYCN	7	15-21
MYOD1	414	missense
MYOD1	0	inframe_indel
MYOD1	0	frameshift
MYOD1	1	0-50
MYOD1	413	50-500
MYOD1	9	1-5
MYOD1	3	5-10
MYOD1	0	10-15
MYOD1	1	15-21
NCOA3	123	missense
NCOA3	0	inframe_indel
NCOA3	0	frameshift
NCOA3	23	0-50
NCOA3	100	50-500
NCOA3	8	1-5
NCOA3	2	5-10
NCOA3	0	10-15
NCOA3	0	15-21
NF1	3845	missense
NF1	0	inframe_indel
NF1	0	frameshift
NF1	940	0-50
NF1	2905	50-500
NF1	48	1-5
NF1	16	5-10
NF1	2	10-15
NF1	5	15-21
NFE2L2	19847	missense
NFE2L2	22444	inframe_indel
NFE2L2	0	frameshift
NFE2L2	5312	0-50
NFE2L2	36979	50-500
NFE2L2	686	1-5
NFE2L2	163	5-10
NFE2L2	53	10-15
NFE2L2	28	15-21
NOTCH1	2412	missense
NOTCH1	818	inframe_indel
NOTCH1	0	frameshift
NOTCH1	247	0-50
NOTCH1	2983	50-500
NOTCH1	64	1-5
NOTCH1	19	5-10
NOTCH1	1	10-15
NOTCH1	6	15-21
NOTCH2	1	missense
NOTCH2	0	inframe_indel
NOTCH2	0	frameshift
NOTCH2	0	0-50
NOTCH2	1	50-500
NOTCH2	0	1-5
NOTCH2	0	5-10
NOTCH2	0	10-15
NOTCH2	0	15-21
NRAS	6195	missense
NRAS	0	inframe_indel
NRAS	0	frameshift
NRAS	449	0-50
NRAS	5746	50-500
NRAS	133	1-5
NRAS	10	5-10
NRAS	6	10-15
NRAS	25	15-21
NSD1	593	missense
NSD1	0	inframe_indel
NSD1	0	frameshift
NSD1	0	0-50
NSD1	593	50-500
NSD1	6	1-5
NSD1	2	5-10
NSD1	1	10-15
NSD1	0	15-21
NSD2	71	missense
NSD2	0	inframe_indel
NSD2	0	frameshift
NSD2	5	0-50
NSD2	66	50-500
NSD2	1	1-5
NSD2	0	5-10
NSD2	0	10-15
NSD2	0	15-21
NUP93	104	missense
NUP93	0	inframe_indel
NUP93	0	frameshift
NUP93	0	0-50
NUP93	104	50-500
NUP93	6	1-5
NUP93	0	5-10
NUP93	0	10-15
NUP93	0	15-21
PAK5	180	missense
PAK5	0	inframe_indel
PAK5	0	frameshift
PAK5	2	0-50
PAK5	178	50-500
PAK5	5	1-5
PAK5	0	5-10
PAK5	0	10-15
PAK5	1	15-21
PAX5	1	missense
PAX5	0	inframe_indel
PAX5	0	frameshift
PAX5	0	0-50
PAX5	1	50-500
PAX5	0	1-5
PAX5	0	5-10
PAX5	0	10-15
PAX5	0	15-21
PBRM1	1413	missense
PBRM1	0	inframe_indel
PBRM1	0	frameshift
PBRM1	64	0-50
PBRM1	1349	50-500
PBRM1	23	1-5
PBRM1	5	5-10
PBRM1	0	10-15
PBRM1	2	15-21
PDGFRA	7086	missense
PDGFRA	0	inframe_indel
PDGFRA	0	frameshift
PDGFRA	763	0-50
PDGFRA	6323	50-500
PDGFRA	110	1-5
PDGFRA	15	5-10
PDGFRA	11	10-15
PDGFRA	5	15-21
PDPK1	830	missense
PDPK1	0	inframe_indel
PDPK1	0	frameshift
PDPK1	222	0-50
PDPK1	608	50-500
PDPK1	8	1-5
PDPK1	6	5-10
PDPK1	0	10-15
PDPK1	0	15-21
PGR	125	missense
PGR	0	inframe_indel
PGR	0	frameshift
PGR	9	0-50
PGR	116	50-500
PGR	2	1-5
PGR	0	5-10
PGR	0	10-15
PGR	0	15-21
PIK3CA	41876	missense
PIK3CA	19501	inframe_indel
PIK3CA	0	frameshift
PIK3CA	6293	0-50
PIK3CA	55084	50-500
PIK3CA	1021	1-5
PIK3CA	247	5-10
PIK3CA	95	10-15
PIK3CA	86	15-21
PIK3CB	2659	missense
PIK3CB	0	inframe_indel
PIK3CB	0	frameshift
PIK3CB	280	0-50
PIK3CB	2379	50-500
PIK3CB	49	1-5
PIK3CB	10	5-10
PIK3CB	1	10-15
PIK3CB	2	15-21
PIK3CD	1478	missense
PIK3CD	0	inframe_indel
PIK3CD	0	frameshift
PIK3CD	65	0-50
PIK3CD	1413	50-500
PIK3CD	28	1-5
PIK3CD	5	5-10
PIK3CD	1	10-15
PIK3CD	2	15-21
PIK3R1	3688	missense
PIK3R1	58924	inframe_indel
PIK3R1	0	frameshift
PIK3R1	5053	0-50
PIK3R1	57559	50-500
PIK3R1	1184	1-5
PIK3R1	278	5-10
PIK3R1	20	10-15
PIK3R1	105	15-21
PIK3R2	2127	missense
PIK3R2	0	inframe_indel
PIK3R2	0	frameshift
PIK3R2	77	0-50
PIK3R2	2050	50-500
PIK3R2	46	1-5
PIK3R2	11	5-10
PIK3R2	0	10-15
PIK3R2	7	15-21
PIM1	1863	missense
PIM1	0	inframe_indel
PIM1	0	frameshift
PIM1	132	0-50
PIM1	1731	50-500
PIM1	44	1-5
PIM1	9	5-10
PIM1	1	10-15
PIM1	3	15-21
PLK2	295	missense
PLK2	0	inframe_indel
PLK2	0	frameshift
PLK2	0	0-50
PLK2	295	50-500
PLK2	4	1-5
PLK2	0	5-10
PLK2	0	10-15
PLK2	0	15-21
PMS2	134	missense
PMS2	0	inframe_indel
PMS2	0	frameshift
PMS2	18	0-50
PMS2	116	50-500
PMS2	6	1-5
PMS2	3	5-10
PMS2	0	10-15
PMS2	0	15-21
POLE	2335	missense
POLE	0	inframe_indel
POLE	0	frameshift
POLE	345	0-50
POLE	1990	50-500
POLE	56	1-5
POLE	5	5-10
POLE	4	10-15
POLE	1	15-21
PPP2R1A	5170	missense
PPP2R1A	0	inframe_indel
PPP2R1A	0	frameshift
PPP2R1A	872	0-50
PPP2R1A	4298	50-500
PPP2R1A	106	1-5
PPP2R1A	11	5-10
PPP2R1A	1	10-15
PPP2R1A	7	15-21
PPP6C	1110	missense
PPP6C	0	inframe_indel
PPP6C	0	frameshift
PPP6C	63	0-50
PPP6C	1047	50-500
PPP6C	23	1-5
PPP6C	2	5-10
PPP6C	1	10-15
PPP6C	6	15-21
PRDM14	1155	missense
PRDM14	0	inframe_indel
PRDM14	0	frameshift
PRDM14	100	0-50
PRDM14	1055	50-500
PRDM14	36	1-5
PRDM14	5	5-10
PRDM14	1	10-15
PRDM14	4	15-21
PREX2	573	missense
PREX2	0	inframe_indel
PREX2	0	frameshift
PREX2	140	0-50
PREX2	433	50-500
PREX2	14	1-5
PREX2	1	5-10
PREX2	1	10-15
PREX2	0	15-21
PRKCI	2537	missense
PRKCI	0	inframe_indel
PRKCI	0	frameshift
PRKCI	103	0-50
PRKCI	2434	50-500
PRKCI	48	1-5
PRKCI	7	5-10
PRKCI	0	10-15
PRKCI	1	15-21
PTEN	66281	missense
PTEN	0	inframe_indel
PTEN	0	frameshift
PTEN	6863	0-50
PTEN	59418	50-500
PTEN	1139	1-5
PTEN	192	5-10
PTEN	40	10-15
PTEN	137	15-21
PTPN11	15232	missense
PTPN11	0	inframe_indel
PTPN11	0	frameshift
PTPN11	889	0-50
PTPN11	14343	50-500
PTPN11	230	1-5
PTPN11	57	5-10
PTPN11	9	10-15
PTPN11	21	15-21
PTPRD	2000	missense
PTPRD	0	inframe_indel
PTPRD	0	frameshift
PTPRD	627	0-50
PTPRD	1373	50-500
PTPRD	24	1-5
PTPRD	4	5-10
PTPRD	3	10-15
PTPRD	0	15-21
PTPRS	1249	missense
PTPRS	0	inframe_indel
PTPRS	0	frameshift
PTPRS	254	0-50
PTPRS	995	50-500
PTPRS	29	1-5
PTPRS	6	5-10
PTPRS	0	10-15
PTPRS	7	15-21
PTPRT	5464	missense
PTPRT	0	inframe_indel
PTPRT	0	frameshift
PTPRT	545	0-50
PTPRT	4919	50-500
PTPRT	96	1-5
PTPRT	19	5-10
PTPRT	5	10-15
PTPRT	10	15-21
RAC1	15494	missense
RAC1	0	inframe_indel
RAC1	0	frameshift
RAC1	2523	0-50
RAC1	12971	50-500
RAC1	257	1-5
RAC1	46	5-10
RAC1	9	10-15
RAC1	22	15-21
RAD50	558	missense
RAD50	0	inframe_indel
RAD50	0	frameshift
RAD50	15	0-50
RAD50	543	50-500
RAD50	13	1-5
RAD50	1	5-10
RAD50	0	10-15
RAD50	2	15-21
RAD51C	233	missense
RAD51C	0	inframe_indel
RAD51C	0	frameshift
RAD51C	13	0-50
RAD51C	220	50-500
RAD51C	6	1-5
RAD51C	0	5-10
RAD51C	0	10-15
RAD51C	0	15-21
RAD52	132	missense
RAD52	0	inframe_indel
RAD52	0	frameshift
RAD52	16	0-50
RAD52	116	50-500
RAD52	3	1-5
RAD52	2	5-10
RAD52	0	10-15
RAD52	0	15-21
RAF1	2079	missense
RAF1	0	inframe_indel
RAF1	0	frameshift
RAF1	163	0-50
RAF1	1916	50-500
RAF1	54	1-5
RAF1	5	5-10
RAF1	0	10-15
RAF1	0	15-21
RARA	272	missense
RARA	0	inframe_indel
RARA	0	frameshift
RARA	21	0-50
RARA	251	50-500
RARA	9	1-5
RARA	0	5-10
RARA	0	10-15
RARA	3	15-21
RB1	920	missense
RB1	0	inframe_indel
RB1	0	frameshift
RB1	53	0-50
RB1	867	50-500
RB1	16	1-5
RB1	2	5-10
RB1	1	10-15
RB1	0	15-21
RBM10	12	missense
RBM10	0	inframe_indel
RBM10	0	frameshift
RBM10	0	0-50
RBM10	12	50-500
RBM10	0	1-5
RBM10	0	5-10
RBM10	0	10-15
RBM10	1	15-21
RET	187	missense
RET	0	inframe_indel
RET	0	frameshift
RET	1	0-50
RET	186	50-500
RET	2	1-5
RET	0	5-10
RET	0	10-15
RET	0	15-21
RHEB	1637	missense
RHEB	0	inframe_indel
RHEB	0	frameshift
RHEB	111	0-50
RHEB	1526	50-500
RHEB	26	1-5
RHEB	12	5-10
RHEB	4	10-15
RHEB	0	15-21
RHOA	11172	missense
RHOA	0	inframe_indel
RHOA	0	frameshift
RHOA	1116	0-50
RHOA	10056	50-500
RHOA	204	1-5
RHOA	27	5-10
RHOA	13	10-15
RHOA	13	15-21
RICTOR	1054	missense
RICTOR	0	inframe_indel
RICTOR	0	frameshift
RICTOR	126	0-50
RICTOR	928	50-500
RICTOR	16	1-5
RICTOR	1	5-10
RICTOR	1	10-15
RICTOR	4	15-21
RIT1	924	missense
RIT1	0	inframe_indel
RIT1	0	frameshift
RIT1	1	0-50
RIT1	923	50-500
RIT1	21	1-5
RIT1	0	5-10
RIT1	1	10-15
RIT1	0	15-21
RNF43	3442	missense
RNF43	0	inframe_indel
RNF43	0	frameshift
RNF43	716	0-50
RNF43	2726	50-500
RNF43	52	1-5
RNF43	7	5-10
RNF43	5	10-15
RNF43	2	15-21
RPS6KA4	2075	missense
RPS6KA4	0	inframe_indel
RPS6KA4	0	frameshift
RPS6KA4	218	0-50
RPS6KA4	1857	50-500
RPS6KA4	29	1-5
RPS6KA4	9	5-10
RPS6KA4	7	10-15
RPS6KA4	0	15-21
RPTOR	296	missense
RPTOR	0	inframe_indel
RPTOR	0	frameshift
RPTOR	0	0-50
RPTOR	296	50-500
RPTOR	8	1-5
RPTOR	1	5-10
RPTOR	0	10-15
RPTOR	1	15-21
RRAS2	361	missense
RRAS2	0	inframe_indel
RRAS2	0	frameshift
RRAS2	7	0-50
RRAS2	354	50-500
RRAS2	4	1-5
RRAS2	0	5-10
RRAS2	1	10-15
RRAS2	0	15-21
RUNX1	1419	missense
RUNX1	0	inframe_indel
RUNX1	0	frameshift
RUNX1	113	0-50
RUNX1	1306	50-500
RUNX1	29	1-5
RUNX1	8	5-10
RUNX1	0	10-15
RUNX1	2	15-21
RXRA	2713	missense
RXRA	0	inframe_indel
RXRA	0	frameshift
RXRA	242	0-50
RXRA	2471	50-500
RXRA	36	1-5
RXRA	3	5-10
RXRA	4	10-15
RXRA	5	15-21
SDHA	1871	missense
SDHA	0	inframe_indel
SDHA	0	frameshift
SDHA	8	0-50
SDHA	1863	50-500
SDHA	32	1-5
SDHA	10	5-10
SDHA	2	10-15
SDHA	7	15-21
SDHAF2	2811	missense
SDHAF2	0	inframe_indel
SDHAF2	0	frameshift
SDHAF2	48	0-50
SDHAF2	2763	50-500
SDHAF2	55	1-5
SDHAF2	17	5-10
SDHAF2	1	10-15
SDHAF2	0	15-21
SESN2	512	missense
SESN2	0	inframe_indel
SESN2	0	frameshift
SESN2	2	0-50
SESN2	510	50-500
SESN2	9	1-5
SESN2	0	5-10
SESN2	1	10-15
SESN2	2	15-21
SETD2	3062	missense
SETD2	0	inframe_indel
SETD2	0	frameshift
SETD2	306	0-50
SETD2	2756	50-500
SETD2	54	1-5
SETD2	8	5-10
SETD2	2	10-15
SETD2	7	15-21
SF3B1	17302	missense
SF3B1	0	inframe_indel
SF3B1	0	frameshift
SF3B1	2150	0-50
SF3B1	15152	50-500
SF3B1	289	1-5
SF3B1	74	5-10
SF3B1	16	10-15
SF3B1	14	15-21
SMAD2	1715	missense
SMAD2	0	inframe_indel
SMAD2	0	frameshift
SMAD2	263	0-50
SMAD2	1452	50-500
SMAD2	35	1-5
SMAD2	4	5-10
SMAD2	3	10-15
SMAD2	0	15-21
SMAD3	4279	missense
SMAD3	0	inframe_indel
SMAD3	0	frameshift
SMAD3	820	0-50
SMAD3	3459	50-500
SMAD3	66	1-5
SMAD3	16	5-10
SMAD3	2	10-15
SMAD3	7	15-21
SMAD4	23951	missense
SMAD4	7214	inframe_indel
SMAD4	0	frameshift
SMAD4	1752	0-50
SMAD4	29413	50-500
SMAD4	601	1-5
SMAD4	101	5-10
SMAD4	40	10-15
SMAD4	19	15-21
SMARCA4	19793	missense
SMARCA4	209	inframe_indel
SMARCA4	0	frameshift
SMARCA4	1587	0-50
SMARCA4	18415	50-500
SMARCA4	331	1-5
SMARCA4	51	5-10
SMARCA4	27	10-15
SMARCA4	46	15-21
SMARCD1	1050	missense
SMARCD1	0	inframe_indel
SMARCD1	0	frameshift
SMARCD1	217	0-50
SMARCD1	833	50-500
SMARCD1	21	1-5
SMARCD1	3	5-10
SMARCD1	1	10-15
SMARCD1	0	15-21
SMO	4979	missense
SMO	0	inframe_indel
SMO	0	frameshift
SMO	894	0-50
SMO	4085	50-500
SMO	76	1-5
SMO	7	5-10
SMO	6	10-15
SMO	5	15-21
SOCS1	174	missense
SOCS1	0	inframe_indel
SOCS1	0	frameshift
SOCS1	16	0-50
SOCS1	158	50-500
SOCS1	5	1-5
SOCS1	0	5-10
SOCS1	0	10-15
SOCS1	0	15-21
SOS1	2278	missense
SOS1	0	inframe_indel
SOS1	0	frameshift
SOS1	27	0-50
SOS1	2251	50-500
SOS1	42	1-5
SOS1	13	5-10
SOS1	2	10-15
SOS1	5	15-21
SOX17	1458	missense
SOX17	0	inframe_indel
SOX17	0	frameshift
SOX17	223	0-50
SOX17	1235	50-500
SOX17	21	1-5
SOX17	4	5-10
SOX17	2	10-15
SOX17	1	15-21
SOX9	0	missense
SOX9	959	inframe_indel
SOX9	0	frameshift
SOX9	206	0-50
SOX9	753	50-500
SOX9	12	1-5
SOX9	3	5-10
SOX9	2	10-15
SOX9	1	15-21
SPOP	10741	missense
SPOP	0	inframe_indel
SPOP	0	frameshift
SPOP	2233	0-50
SPOP	8508	50-500
SPOP	174	1-5
SPOP	19	5-10
SPOP	16	10-15
SPOP	22	15-21
SPRED1	38	missense
SPRED1	0	inframe_indel
SPRED1	0	frameshift
SPRED1	0	0-50
SPRED1	38	50-500
SPRED1	0	1-5
SPRED1	1	5-10
SPRED1	0	10-15
SPRED1	0	15-21
SRSF2	403	missense
SRSF2	1236	inframe_indel
SRSF2	0	frameshift
SRSF2	348	0-50
SRSF2	1291	50-500
SRSF2	43	1-5
SRSF2	13	5-10
SRSF2	0	10-15
SRSF2	2	15-21
STAG2	1543	missense
STAG2	0	inframe_indel
STAG2	0	frameshift
STAG2	155	0-50
STAG2	1388	50-500
STAG2	24	1-5
STAG2	10	5-10
STAG2	0	10-15
STAG2	1	15-21
STAT3	6399	missense
STAT3	631	inframe_indel
STAT3	0	frameshift
STAT3	968	0-50
STAT3	6062	50-500
STAT3	116	1-5
STAT3	38	5-10
STAT3	10	10-15
STAT3	7	15-21
STK11	16187	missense
STK11	0	inframe_indel
STK11	0	frameshift
STK11	1006	0-50
STK11	15181	50-500
STK11	322	1-5
STK11	47	5-10
STK11	12	10-15
STK11	21	15-21
SUZ12	1160	missense
SUZ12	0	inframe_indel
SUZ12	0	frameshift
SUZ12	140	0-50
SUZ12	1020	50-500
SUZ12	14	1-5
SUZ12	3	5-10
SUZ12	1	10-15
SUZ12	3	15-21
TBX3	66	missense
TBX3	0	inframe_indel
TBX3	0	frameshift
TBX3	0	0-50
TBX3	66	50-500
TBX3	2	1-5
TBX3	0	5-10
TBX3	0	10-15
TBX3	0	15-21
TET1	113	missense
TET1	0	inframe_indel
TET1	0	frameshift
TET1	1	0-50
TET1	112	50-500
TET1	4	1-5
TET1	0	5-10
TET1	0	10-15
TET1	1	15-21
TGFBR1	3289	missense
TGFBR1	0	inframe_indel
TGFBR1	0	frameshift
TGFBR1	260	0-50
TGFBR1	3029	50-500
TGFBR1	59	1-5
TGFBR1	17	5-10
TGFBR1	2	10-15
TGFBR1	10	15-21
TGFBR2	6362	missense
TGFBR2	0	inframe_indel
TGFBR2	0	frameshift
TGFBR2	250	0-50
TGFBR2	6112	50-500
TGFBR2	115	1-5
TGFBR2	19	5-10
TGFBR2	4	10-15
TGFBR2	10	15-21
TNFRSF14	279	missense
TNFRSF14	0	inframe_indel
TNFRSF14	0	frameshift
TNFRSF14	28	0-50
TNFRSF14	251	50-500
TNFRSF14	7	1-5
TNFRSF14	5	5-10
TNFRSF14	0	10-15
TNFRSF14	0	15-21
TP53	216003	missense
TP53	107400	inframe_indel
TP53	8675	frameshift
TP53	36428	0-50
TP53	295649	50-500
TP53	6273	1-5
TP53	1024	5-10
TP53	382	10-15
TP53	505	15-21
TP63	1835	missense
TP63	0	inframe_indel
TP63	0	frameshift
TP63	116	0-50
TP63	1719	50-500
TP63	26	1-5
TP63	9	5-10
TP63	0	10-15
TP63	4	15-21
TRAF7	2829	missense
TRAF7	0	inframe_indel
TRAF7	0	frameshift
TRAF7	168	0-50
TRAF7	2661	50-500
TRAF7	64	1-5
TRAF7	20	5-10
TRAF7	2	10-15
TRAF7	1	15-21
U2AF1L5	1806	missense
U2AF1L5	0	inframe_indel
U2AF1L5	0	frameshift
U2AF1L5	158	0-50
U2AF1L5	1648	50-500
U2AF1L5	35	1-5
U2AF1L5	17	5-10
U2AF1L5	1	10-15
U2AF1L5	1	15-21
VHL	37097	missense
VHL	1147	inframe_indel
VHL	0	frameshift
VHL	4025	0-50
VHL	34219	50-500
VHL	588	1-5
VHL	160	5-10
VHL	29	10-15
VHL	63	15-21
XPO1	2967	missense
XPO1	0	inframe_indel
XPO1	0	frameshift
XPO1	643	0-50
XPO1	2324	50-500
XPO1	56	1-5
XPO1	1	5-10
XPO1	8	10-15
XPO1	3	15-21
